NU_ANO;CO_UF_ESCOLA;SG_UF_ESCOLA;CO_MUNICIPIO_ESCOLA;NO_MUNICIPIO_ESCOLA;CO_ESCOLA_EDUCACENSO;NO_ESCOLA_EDUCACENSO;TP_DEPENDENCIA_ADM_ESCOLA;TP_LOCALIZACAO_ESCOLA;NU_MATRICULAS;NU_PARTICIPANTES_NEC_ESP;NU_PARTICIPANTES;NU_TAXA_PARTICIPACAO;NU_MEDIA_CN;NU_MEDIA_CH;NU_MEDIA_LP;NU_MEDIA_MT;NU_MEDIA_RED;NU_MEDIA_OBJ;NU_MEDIA_TOT;INSE;PC_FORMACAO_DOCENTE;NU_TAXA_PERMANENCIA;NU_TAXA_APROVACAO;NU_TAXA_REPROVACAO;NU_TAXA_ABANDONO;PORTE_ESCOLA
2015;11;RO;1100288;Rolim de Moura;11029439;EEEFM CANDIDO PORTINARI;2;1;97;2;85;87,63;473,92;555,32;499,10;429,49;523,76;NA;NA;Grupo 3;62,2;67,06;89,0;7,6;3,4;Maior que 90 alunos
2015;11;RO;1100288;Rolim de Moura;11029455;EEEFM CEL ALUIZIO PINHEIRO FERREIRA;2;1;87;1;78;89,66;473,54;554,47;504,74;467,78;533,08;NA;NA;Grupo 4;49,7;48,72;75,4;16,9;7,7;De 61 a 90 alunos
2015;11;RO;1100288;Rolim de Moura;11029480;EEEFM TANCREDO DE ALMEIDA NEVES;2;1;106;1;77;72,64;477,92;538,33;484,27;437,83;489,35;NA;NA;Grupo 3;59,0;75,32;58,9;26,2;14,9;Maior que 90 alunos
2015;11;RO;1100296;Santa Luzia D'Oeste;11029951;EEEFM JUSCELINO KUBITSCHEK;2;1;86;2;65;75,58;460,40;521,66;478,65;445,25;499,69;NA;NA;Grupo 3;53,5;92,31;96,0;4,0;0,0;De 61 a 90 alunos
2015;11;RO;1100502;Novo Horizonte do Oeste;11030003;EEEFM AMERICO BRASILIENSE DE ALMEIDA E MELO;2;2;50;0;28;56,00;453,44;537,80;462,38;421,28;429,29;NA;NA;Grupo 3;57,1;85,71;84,6;10,1;5,3;De 31 a 60 alunos
2015;11;RO;1100502;Novo Horizonte do Oeste;11030216;ESCOLA FAMILIA AGRICOLA CHICO MENDES;4;2;47;0;24;51,06;469,48;548,25;461,05;445,17;518,33;NA;NA;Grupo 2;43,1;83,33;96,3;2,9;0,8;De 31 a 60 alunos
2015;11;RO;1100502;Novo Horizonte do Oeste;11030372;EEEFM MARECHAL CANDIDO RONDON;2;1;52;0;34;65,38;482,66;562,12;477,04;477,80;478,82;NA;NA;Grupo 3;57,3;91,18;78,2;21,8;0,0;De 31 a 60 alunos
2015;11;RO;1100908;Castanheiras;11030666;EEEFM FRANCISCA JULIA DA SILVA;2;1;34;0;22;64,71;477,82;544,90;480,83;419,44;502,73;NA;NA;Grupo 2;31,5;90,91;90,5;0,0;9,5;De 31 a 60 alunos
2015;11;RO;1101203;Ministro Andreazza;11031298;EEEFM NILO COELHO;2;1;74;0;58;78,38;454,38;557,87;477,23;442,93;555,86;NA;NA;Grupo 3;50,0;93,10;93,3;1,1;5,6;De 61 a 90 alunos
2015;11;RO;1100189;Pimenta Bueno;11031433;CENTRO EDUCACIONAL PROFESSOR PAULO FREIRE;4;1;32;4;30;93,75;505,79;579,04;509,99;528,46;649,33;NA;NA;Grupo 4;53,8;96,67;100,0;0,0;0,0;De 31 a 60 alunos
2015;11;RO;1101476;Primavera de Rondônia;11031913;EEEFM ESTACIO DE SA;2;2;14;0;10;71,43;448,92;517,40;428,92;394,47;408,00;NA;NA;Grupo 3;39,5;90,00;93,6;2,1;4,3;De 1 a 30 alunos
2015;11;RO;1100189;Pimenta Bueno;11032260;EEEFM MARECHAL CORDEIRO DE FARIAS;2;1;189;8;123;65,08;467,32;539,68;474,13;432,85;463,09;NA;NA;Grupo 3;59,9;76,42;82,0;5,2;12,8;Maior que 90 alunos
2015;11;RO;1100189;Pimenta Bueno;11033070;EEEFM RAIMUNDO EUCLIDES BARBOSA;2;1;135;0;87;64,44;479,30;549,83;490,10;461,94;495,40;NA;NA;Grupo 3;59,2;81,61;78,0;11,5;10,5;Maior que 90 alunos
2015;11;RO;1100304;Vilhena;11033215;CENTRO EDUCACIONAL ISOLINA RUTTMANN;4;1;62;0;55;88,71;510,99;576,50;521,62;525,71;584,00;NA;NA;Grupo 4;61,5;85,45;95,7;4,3;0,0;De 61 a 90 alunos
2015;11;RO;1100304;Vilhena;11033487;EEEFM MACHADO DE ASSIS;2;1;15;0;10;66,67;486,32;551,64;475,82;423,91;478,00;NA;NA;Grupo 3;48,6;60,00;93,8;6,2;0,0;De 1 a 30 alunos
2015;11;RO;1100304;Vilhena;11033649;E E E F M MARIA ARLETE TOLEDO;2;1;124;1;81;65,32;455,34;539,24;478,28;435,96;508,40;NA;NA;Grupo 3;53,5;53,09;68,5;11,4;20,1;Maior que 90 alunos
2015;11;RO;1100304;Vilhena;11033738;EPEB STA LUCIA FILIPPINI;4;1;22;0;20;90,91;527,59;589,47;539,88;549,59;565,00;NA;NA;Grupo 4;39,5;85,00;96,3;3,7;0,0;De 1 a 30 alunos
2015;11;RO;1100304;Vilhena;11033797;EEEFM ALVARES DE AZEVEDO;2;1;177;6;144;81,36;478,10;548,34;499,26;455,67;515,28;NA;NA;Grupo 4;72,2;48,61;85,6;5,0;9,4;Maior que 90 alunos
2015;11;RO;1100304;Vilhena;11033819;EEEFM MARECHAL RONDON;2;1;118;3;70;59,32;466,12;534,42;481,87;439,49;491,43;NA;NA;Grupo 3;56,2;41,43;76,9;23,1;0,0;Maior que 90 alunos
2015;11;RO;1100304;Vilhena;11033835;EEEFM ZILDA DA FROTA UCHOA;2;1;97;3;68;70,10;469,38;544,19;482,26;451,34;479,12;NA;NA;Grupo 3;70,9;58,82;59,3;40,7;0,0;Maior que 90 alunos
2015;11;RO;1100031;Cabixi;11034440;EEEFM JOSE DE ANCHIETA;2;1;71;0;40;56,34;469,29;526,25;477,20;432,68;462,50;NA;NA;Grupo 3;42,2;92,50;78,2;10,4;11,4;De 61 a 90 alunos
2015;11;RO;1100056;Cerejeiras;11034998;EEEFM TANCREDO DE ALMEIDA NEVES;2;1;139;0;100;71,94;471,70;552,17;491,82;448,01;519,60;NA;NA;Grupo 3;58,7;82,00;72,8;21,5;5,7;Maior que 90 alunos
2015;11;RO;1101468;Pimenteiras do Oeste;11035080;EEEFM INACIO DE CASTRO;2;1;17;0;11;64,71;429,95;533,15;488,09;397,33;514,55;NA;NA;Grupo 3;53,8;81,82;86,7;10,8;2,5;De 1 a 30 alunos
2015;11;RO;1100064;Colorado do Oeste;11035960;EEEFM PAULO DE ASSIS RIBEIRO;2;1;106;0;81;76,42;461,80;521,39;472,57;443,64;482,47;NA;NA;Grupo 4;59,3;76,54;90,1;6,9;3,0;Maior que 90 alunos
2015;11;RO;1100072;Corumbiara;11036397;EEEFM MARECHAL RONDON;2;2;23;0;17;73,91;462,11;537,01;443,66;446,59;487,06;NA;NA;Grupo 3;50,0;76,47;80,9;7,4;11,7;De 1 a 30 alunos
2015;11;RO;1100072;Corumbiara;11036486;E E E F M DOUTOR OSWALDO PIANA;2;1;68;1;44;64,71;438,60;511,01;457,93;425,87;453,18;NA;NA;Grupo 3;54,2;84,09;78,5;11,0;10,5;De 61 a 90 alunos
2015;11;RO;1100064;Colorado do Oeste;11037016;IFRO - CAMPUS COLORADO DO OESTE;1;2;132;2;123;93,18;530,07;596,71;534,30;524,56;608,29;NA;NA;Grupo 3;85,8;99,19;86,5;13,5;0,0;Maior que 90 alunos
2015;11;RO;1100205;Porto Velho;11037474;CENTRO DE ENSINO MINEIRO;4;1;28;0;24;85,71;500,15;565,87;507,52;514,28;528,33;NA;NA;Grupo 5;64,3;66,67;95,4;4,6;0,0;De 1 a 30 alunos
2015;11;RO;1100205;Porto Velho;11038063;EEEFM ULISSES GUIMARAES;2;1;68;0;37;54,41;446,07;517,63;454,68;416,94;487,03;NA;NA;Grupo 3;53,1;81,08;67,1;4,0;28,9;De 61 a 90 alunos
2015;11;RO;1100098;Espigão D'Oeste;11038578;ESCOLA MONTEIRO LOBATO;4;1;27;0;25;92,59;519,98;590,17;508,95;550,93;529,60;NA;NA;Grupo 4;39,5;60,00;98,7;1,3;0,0;De 1 a 30 alunos
2015;11;RO;1100114;Jaru;11040076;COOPERATIVA DE PROFISSIONAIS EM EDUCACAO;4;1;14;0;12;85,71;462,66;545,92;491,77;454,13;538,33;NA;NA;Grupo 5;43,6;91,67;100,0;0,0;0,0;De 1 a 30 alunos
2015;11;RO;1100205;Porto Velho;11040629;EEEFM JAYME PEIXOTO DE ALENCAR;2;2;57;0;39;68,42;436,48;517,04;464,04;437,22;446,67;NA;NA;Grupo 3;54,3;74,36;84,1;9,5;6,4;De 31 a 60 alunos
2015;11;RO;1100205;Porto Velho;11040688;EPEFM TERRA NOVA;4;1;41;0;39;95,12;493,41;561,12;516,85;468,38;589,74;NA;NA;Grupo 5;74,4;43,59;83,3;15,7;1,0;De 31 a 60 alunos
2015;11;RO;1100205;Porto Velho;11040793;EEEB PROF JOAO BENTO DA COSTA;2;1;662;0;618;93,35;487,04;567,84;515,46;484,05;624,76;NA;NA;Grupo 3;60,0;59,71;70,5;18,1;11,4;Maior que 90 alunos
2015;11;RO;1100304;Vilhena;11041951;COOPERATIVA EDUCACIONAL DE VILHENA;4;1;20;0;17;85,00;536,74;607,88;575,99;561,27;676,47;NA;NA;Grupo 5;53,8;70,59;98,1;1,9;0,0;De 1 a 30 alunos
2015;11;RO;1100205;Porto Velho;11043857;COLEGIO CLASSE A;4;1;42;0;42;100,00;569,40;634,75;580,67;602,39;730,00;NA;NA;Grupo 5;75,0;90,48;90,7;9,3;0,0;De 31 a 60 alunos
2015;11;RO;1100304;Vilhena;11043954;COLEGIO PROFESSOR VANKS;4;1;45;0;36;80,00;520,39;578,39;528,88;523,04;595,56;NA;NA;Grupo 5;37,5;52,78;99,1;0,9;0,0;De 31 a 60 alunos
2015;11;RO;1100288;Rolim de Moura;11045639;COLEGIO CLARICE LISPECTOR LTDA;4;1;17;0;17;100,00;547,41;619,46;564,92;550,17;637,65;NA;NA;Grupo 5;46,2;70,59;100,0;0,0;0,0;De 1 a 30 alunos
2015;11;RO;1100049;Cacoal;11046740;EEEM JOSINO BRITO;2;1;149;1;116;77,85;471,95;551,53;485,80;461,40;514,34;NA;NA;Grupo 3;63,9;71,55;76,3;11,7;12,0;Maior que 90 alunos
2015;11;RO;1100809;Candeias do Jamari;11046953;EEEFM ALBINO BUTTNER;2;1;40;0;21;52,50;447,01;545,49;462,84;416,75;513,33;NA;NA;Grupo 3;55,2;76,19;80,8;15,8;3,4;De 31 a 60 alunos
2015;11;RO;1100122;Ji-Paraná;11047208;E E E M JOVEM GONCALVES VILELA;2;1;230;0;206;89,57;473,76;558,84;497,35;473,82;561,84;NA;NA;Grupo 4;52,7;64,08;82,4;12,9;4,7;Maior que 90 alunos
2015;11;RO;1100338;Nova Mamoré;11048247;EEEFM PROFESSORA MARIA LAURINDA GROFF;2;2;76;0;44;57,89;445,99;525,08;471,16;426,29;476,36;NA;NA;Grupo 2;44,5;93,18;86,6;0,7;12,7;De 61 a 90 alunos
2015;11;RO;1100205;Porto Velho;11048450;EEEFM MARCELO CANDIA SUBSEDE I;2;1;65;0;60;92,31;482,88;565,58;530,01;474,83;657,67;NA;NA;Grupo 4;53,8;76,67;87,6;11,7;0,7;De 61 a 90 alunos
2015;11;RO;1100205;Porto Velho;11048638;ESCOLA ANISIO TEIXEIRA;2;1;36;0;33;91,67;476,38;566,45;521,71;462,65;542,42;NA;NA;Grupo 3;69,2;45,45;86,7;8,9;4,4;De 31 a 60 alunos
2015;11;RO;1100189;Pimenta Bueno;11048956;ESCOLA ESTADUAL DE EDUCACAO BASICA E PROFISSIONAL ABAITARA;2;2;57;0;46;80,70;464,18;555,66;473,87;438,14;488,70;NA;NA;Grupo 2;63,9;0,00;90,8;9,2;0,0;De 31 a 60 alunos
2015;11;RO;1100130;Machadinho D'Oeste;11049022;COLEGIO DRUMMOND;4;1;11;0;10;90,91;506,12;602,39;533,93;477,09;588,00;NA;NA;Grupo 3;29,7;70,00;100,0;0,0;0,0;De 1 a 30 alunos
2015;11;RO;1100205;Porto Velho;11049073;COLEGIO OBJETIVO MAIS;4;1;17;0;17;100,00;646,89;683,16;630,57;676,44;820,00;NA;NA;Grupo 6;72,7;0,00;100,0;0,0;0,0;De 1 a 30 alunos
2015;11;RO;1100205;Porto Velho;11049430;COLEGIO TIRADENTES DA POLICIA MILITAR II UNIDADE JACI PARANA CTPMII;2;1;48;0;33;68,75;450,33;538,43;477,60;422,32;527,27;NA;NA;Grupo 3;65,9;0,00;75,4;13,2;11,4;De 31 a 60 alunos
2015;11;RO;1100122;Ji-Paraná;11106808;IFRO - CAMPUS JI-PARANA;1;1;152;0;131;86,18;516,40;592,74;540,48;520,19;576,03;NA;NA;Grupo 3;81,8;99,24;91,8;7,6;0,6;Maior que 90 alunos
2015;11;RO;1100304;Vilhena;11106867;EEEFM SHIRLEI CERUTI;2;1;134;3;89;66,42;458,39;545,56;480,33;447,33;542,70;NA;NA;Grupo 3;61,0;59,55;59,4;25,5;15,1;Maior que 90 alunos
2015;11;RO;1100304;Vilhena;11107804;INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE RONDONIA - CAMPUS VILHENA;1;1;112;2;78;69,64;517,35;595,17;539,87;524,89;552,31;NA;NA;Grupo 3;71,2;100,00;85,9;13,3;0,8;Maior que 90 alunos
2015;11;RO;1100023;Ariquemes;11108800;IFRO - CAMPUS ARIQUEMES;1;2;151;1;119;78,81;496,18;575,40;504,59;506,24;549,75;NA;NA;Grupo 3;71,3;95,80;88,1;8,6;3,3;Maior que 90 alunos
2015;11;RO;1100205;Porto Velho;11109807;IFRO - CAMPUS PORTO VELHO CALAMA;1;1;190;0;144;75,79;507,14;593,47;546,41;503,82;581,94;NA;NA;Grupo 3;70,5;96,53;85,4;11,2;3,4;Maior que 90 alunos
2015;11;RO;1100049;Cacoal;11109815;IFRO - CAMPUS CACOAL;1;1;30;0;29;96,67;515,50;598,98;547,77;530,99;664,14;NA;NA;Grupo 3;69,1;100,00;84,2;14,0;1,8;De 1 a 30 alunos
2015;12;AC;1200203;Cruzeiro do Sul;12000213;ESC ANSELMO MAIA DE CARVALHO;2;1;70;4;43;61,43;430,48;516,25;455,35;389,43;509,30;NA;NA;Grupo 1;60,3;67,44;98,0;2,0;0,0;De 61 a 90 alunos
2015;12;AC;1200203;Cruzeiro do Sul;12000418;ESC FLODOARDO CABRAL;2;1;436;10;244;55,96;443,91;534,86;476,74;428,49;528,11;NA;NA;Grupo 2;36,4;78,69;83,2;9,0;7,8;Maior que 90 alunos
2015;12;AC;1200203;Cruzeiro do Sul;12000450;ESC CRAVEIRO COSTA;2;1;309;1;161;52,10;434,57;519,27;459,31;413,26;500,62;NA;NA;Grupo 1;37,7;72,05;84,9;3,1;12,0;Maior que 90 alunos
2015;12;AC;1200203;Cruzeiro do Sul;12000906;ESC JUAREZ IBERNON;2;2;62;1;34;54,84;430,80;515,59;437,34;433,32;449,41;NA;NA;Grupo 1;38,5;70,59;77,3;12,5;10,2;De 61 a 90 alunos
2015;12;AC;1200203;Cruzeiro do Sul;12000930;ESC MANOEL BRAZ DE MELO;2;2;95;5;54;56,84;438,70;523,04;451,96;421,30;471,48;NA;NA;Grupo 2;48,8;90,74;89,1;4,5;6,4;Maior que 90 alunos
2015;12;AC;1200203;Cruzeiro do Sul;12001015;ESC MARIA DE NAZARE SANTIAGO;2;2;33;0;20;60,61;436,42;517,93;456,11;426,43;500,00;NA;NA;Grupo 1;24,4;80,00;95,0;1,7;3,3;De 31 a 60 alunos
2015;12;AC;1200203;Cruzeiro do Sul;12001686;ESC INST ORFANOLOGICO SANTA TERESINHA;4;1;33;1;27;81,82;514,86;606,13;550,70;493,58;667,44;NA;NA;Grupo 4;30,8;85,19;92,7;6,4;0,9;De 31 a 60 alunos
2015;12;AC;1200336;Mâncio Lima;12001805;ESC 1º DE MAIO;2;1;46;2;32;69,57;437,42;517,47;449,95;409,04;483,75;NA;NA;Grupo 2;59,0;84,38;89,0;4,1;6,9;De 31 a 60 alunos
2015;12;AC;1200179;Capixaba;12009725;ESC ARGENTINA PEREIRA FEITOSA;2;1;70;0;54;77,14;434,25;535,72;469,34;429,25;511,48;NA;NA;Grupo 3;47,0;61,11;81,8;6,5;11,7;De 61 a 90 alunos
2015;12;AC;1200385;Plácido de Castro;12010731;ESC SAO LUIZ GONZAGA;2;2;60;1;41;68,33;446,50;528,87;464,59;422,23;479,51;NA;NA;Grupo 3;37,9;82,93;84,7;4,8;10,5;De 31 a 60 alunos
2015;12;AC;1200401;Rio Branco;12010928;ESC COLEGIO ADVENTISTA DE RIO BRANCO;4;1;80;2;66;82,50;486,67;567,88;506,72;459,46;551,21;NA;NA;Grupo 4;56,4;65,15;96,1;3,9;0,0;De 61 a 90 alunos
2015;12;AC;1200401;Rio Branco;12010936;ESC CENTRO EDUCACIONAL E CULTURAL - META;4;1;159;0;152;95,60;538,68;605,90;556,64;532,06;680,63;NA;NA;Grupo 5;65,1;61,18;98,0;2,0;0,0;Maior que 90 alunos
2015;12;AC;1200401;Rio Branco;12011410;ESC COLEGIO DE APLICACAO UFAC;1;1;14;0;14;100,00;495,65;595,72;543,04;447,98;641,43;NA;NA;Grupo 5;89,4;85,71;72,4;27,6;0,0;De 1 a 30 alunos
2015;12;AC;1200401;Rio Branco;12011444;ESC COLEGIO ESTADUAL BARAO DO RIO BRANCO;2;1;574;4;370;64,46;451,76;531,49;478,97;432,26;511,08;NA;NA;Grupo 2;65,9;42,97;66,6;20,8;12,6;Maior que 90 alunos
2015;12;AC;1200401;Rio Branco;12011517;ESC DR JOAO BATISTA AGUIAR;2;1;197;1;107;54,31;441,42;520,60;473,43;424,77;494,39;NA;NA;Grupo 3;63,3;75,70;75,4;6,3;18,3;Maior que 90 alunos
2015;12;AC;1200401;Rio Branco;12011584;ESC ALCIMAR NUNES LEITAO;2;1;92;3;70;76,09;447,64;540,88;475,39;431,58;531,43;NA;NA;Grupo 3;79,4;71,43;79,4;10,7;9,9;Maior que 90 alunos
2015;12;AC;1200401;Rio Branco;12012017;ESC HUMBERTO SOARES DA COSTA;2;1;68;1;51;75,00;442,44;518,95;472,86;418,27;497,25;NA;NA;Grupo 2;65,3;52,94;91,5;8,5;0,0;De 61 a 90 alunos
2015;12;AC;1200401;Rio Branco;12012181;ESC PROF JOSE RODRIGUES LEITE;2;1;283;1;268;94,70;465,97;551,75;504,64;449,43;562,31;NA;NA;Grupo 3;83,7;65,67;96,3;3,6;0,1;Maior que 90 alunos
2015;12;AC;1200401;Rio Branco;12012360;ESC DR SANTIAGO DANTAS;2;2;50;2;28;56,00;448,89;537,25;469,23;424,38;490,00;NA;NA;Grupo 2;54,0;39,29;66,9;23,8;9,3;De 31 a 60 alunos
2015;12;AC;1200401;Rio Branco;12012556;ESC PROF HELOISA MOURAO MARQUES;2;1;289;4;178;61,59;446,41;529,53;474,48;417,97;489,44;NA;NA;Grupo 2;53,1;62,36;61,9;31,6;6,5;Maior que 90 alunos
2015;12;AC;1200401;Rio Branco;12012580;ESC INSTITUTO DE EDUCACAO LOURENCO FILHO;2;1;113;5;82;72,57;453,90;522,30;479,37;437,60;522,93;NA;NA;Grupo 3;61,2;75,61;68,5;24,1;7,4;Maior que 90 alunos
2015;12;AC;1200401;Rio Branco;12012750;ESC LEONCIO DE CARVALHO;2;1;167;0;114;68,26;464,56;540,38;480,40;446,83;524,39;NA;NA;Grupo 3;79,7;81,58;84,8;8,1;7,1;Maior que 90 alunos
2015;12;AC;1200401;Rio Branco;12013013;ESC LOURIVAL SOMBRA PEREIRA LIMA;2;1;140;1;95;67,86;461,18;532,63;494,49;439,94;527,58;NA;NA;Grupo 3;84,4;74,74;80,1;8,0;11,9;Maior que 90 alunos
2015;12;AC;1200401;Rio Branco;12013340;ESCOLA PRESBITERIANA JOAO CALVINO;2;1;407;7;366;89,93;462,45;549,33;494,01;440,51;542,67;NA;NA;Grupo 3;63,5;79,51;97,6;2,0;0,4;Maior que 90 alunos
2015;12;AC;1200807;Porto Acre;12014125;ESC UNIAO E PROGRESSO;2;2;54;1;32;59,26;431,96;527,10;470,22;432,39;520,00;NA;NA;Grupo 2;43,7;53,13;92,9;2,2;4,9;De 31 a 60 alunos
2015;12;AC;1200401;Rio Branco;12014370;ESC INSTITUTO IMACULADA CONCEICAO;4;1;41;0;35;85,37;503,58;561,41;495,72;480,30;590,29;NA;NA;Grupo 4;71,4;91,43;96,2;3,2;0,6;De 31 a 60 alunos
2015;12;AC;1200401;Rio Branco;12014389;ESC INSTITUTO SAO JOSE;2;1;131;1;125;95,42;475,27;571,42;508,35;487,25;571,84;NA;NA;Grupo 4;100,0;94,40;97,9;1,9;0,2;Maior que 90 alunos
2015;12;AC;1200450;Senador Guiomard;12014591;ESC 15 DE JUNHO;2;1;251;2;147;58,57;441,72;524,95;467,45;440,32;488,44;NA;NA;Grupo 2;69,1;79,59;76,3;10,2;13,5;Maior que 90 alunos
2015;12;AC;1200807;Porto Acre;12015326;ESC CEL JOSE PLACIDO DE CASTRO;2;1;39;1;29;74,36;427,50;513,20;446,67;414,43;478,62;NA;NA;Grupo 2;31,3;93,10;100,0;0,0;0,0;De 31 a 60 alunos
2015;12;AC;1200807;Porto Acre;12015342;ESC JADER SARAIVA MACHADO;2;2;39;1;30;76,92;452,42;518,10;464,51;437,98;480,00;NA;NA;Grupo 2;69,2;90,00;78,1;17,1;4,8;De 31 a 60 alunos
2015;12;AC;1200708;Xapuri;12018163;ESC SAO MIGUEL;2;2;18;0;14;77,78;409,84;493,80;422,82;403,16;467,14;NA;NA;Grupo 1;38,5;64,29;86,5;8,1;5,4;De 1 a 30 alunos
2015;12;AC;1200013;Acrelândia;12018422;ESC SANTA LUCIA III;2;2;33;0;22;66,67;453,45;519,48;475,96;459,90;485,45;NA;NA;Grupo 2;28,6;95,45;97,7;0,0;2,3;De 31 a 60 alunos
2015;12;AC;1200203;Cruzeiro do Sul;12020249;ESC DOM HENRIQUE RUTH;2;1;385;11;239;62,08;462,87;553,61;496,99;444,19;584,44;NA;NA;Grupo 2;36,5;69,87;73,9;16,3;9,8;Maior que 90 alunos
2015;12;AC;1200401;Rio Branco;12021261;ESC COLEGIO VITORIA;4;1;32;1;29;90,63;489,75;572,01;514,62;484,17;576,55;NA;NA;Grupo 5;37,1;62,07;88,0;12,0;0,0;De 31 a 60 alunos
2015;12;AC;1200013;Acrelândia;12021768;ESC MARCILIO PONTES DOS SANTOS;2;1;119;0;79;66,39;444,71;537,42;473,20;432,98;485,82;NA;NA;Grupo 2;50,6;73,42;80,2;13,4;6,4;Maior que 90 alunos
2015;12;AC;1200427;Rodrigues Alves;12022004;ESC FRANCISCO BRAGA DE SOUZA;2;1;98;4;50;51,02;435,84;507,05;453,94;424,16;487,60;NA;NA;Grupo 2;69,2;92,00;88,8;4,7;6,5;Maior que 90 alunos
2015;12;AC;1200401;Rio Branco;12022969;ESC ASSOCIACAO MODELAR DE ENSINO A M E;4;1;38;0;36;94,74;516,58;601,14;545,02;551,55;626,67;NA;NA;Grupo 5;30,8;63,89;95,3;4,7;0,0;De 31 a 60 alunos
2015;12;AC;1200385;Plácido de Castro;12023779;ESC JOAO RICARDO DE FREITAS;2;1;112;0;73;65,18;442,49;528,46;459,88;440,38;487,95;NA;NA;Grupo 2;42,3;93,15;77,3;7,9;14,8;Maior que 90 alunos
2015;12;AC;1200401;Rio Branco;12026409;ESC COLEGIO ALTERNATIVO DO ACRE LTDA;4;1;57;0;55;96,49;519,43;601,53;543,23;532,21;641,45;NA;NA;Grupo 5;56,1;69,09;94,7;5,3;0,0;De 31 a 60 alunos
2015;12;AC;1200401;Rio Branco;12026530;ESC DE EDUCACAO BASCIA E PROFISSIONAL FUNDACAO BRADESCO;4;1;54;1;51;94,44;473,86;562,25;506,96;493,05;565,49;NA;NA;Grupo 3;69,2;98,04;97,4;2,6;0,0;De 31 a 60 alunos
2015;12;AC;1200401;Rio Branco;12027340;ESC LOURIVAL PINHO;2;1;429;8;239;55,71;446,62;525,22;471,27;428,26;497,66;NA;NA;Grupo 2;68,1;69,87;69,5;11,3;19,2;Maior que 90 alunos
2015;12;AC;1200401;Rio Branco;12027758;ESC GLORIA PEREZ;2;1;368;6;192;52,17;455,09;529,56;478,14;431,67;497,92;NA;NA;Grupo 2;64,2;50,52;80,4;9,1;10,5;Maior que 90 alunos
2015;12;AC;1200401;Rio Branco;12028037;ESC JORNALISTA ARMANDO NOGUEIRA;2;1;519;8;281;54,14;449,38;524,58;470,17;423,24;502,35;NA;NA;Grupo 3;46,6;52,31;76,2;16,9;6,9;Maior que 90 alunos
2015;12;AC;1200401;Rio Branco;12028835;ESC COLEGIO LATO SENSU;4;1;39;0;39;100,00;548,77;642,64;556,52;533,13;711,28;NA;NA;Grupo 6;92,1;79,49;100,0;0,0;0,0;De 31 a 60 alunos
2015;12;AC;1200401;Rio Branco;12028860;ESC JOSE RIBAMAR BATISTA;2;1;272;10;227;83,46;453,94;533,89;482,11;440,48;530,13;NA;NA;Grupo 2;72,1;79,74;77,9;14,2;7,9;Maior que 90 alunos
2015;12;AC;1200401;Rio Branco;12030058;ESC DE ENSINO MEDIO E TECNICO PLACIDO DE CASTRO;4;1;34;0;32;94,12;538,88;619,33;560,23;585,53;666,88;NA;NA;Grupo 6;63,0;75,00;98,7;1,3;0,0;De 31 a 60 alunos
2015;12;AC;1200328;Jordão;12030155;ESC JAIRO DE FIGUEIREDO MELO;2;1;85;2;43;50,59;418,08;483,34;421,99;411,40;425,12;NA;NA;Grupo 1;34,6;95,35;94,1;1,1;4,8;De 61 a 90 alunos
2015;12;AC;1200203;Cruzeiro do Sul;12030937;IFAC - CAMPUS CRUZEIRO DO SUL;1;1;24;1;16;66,67;475,44;566,83;473,17;456,76;493,75;NA;NA;Grupo 2;84,3;100,00;83,1;16,1;0,8;De 1 a 30 alunos
2015;12;AC;1200708;Xapuri;12030953;INSTITUTO FEDERAL DO ACRE - CAMPUS XAPURI;1;1;37;0;31;83,78;458,81;552,74;496,21;458,30;527,10;NA;NA;Grupo 3;67,5;90,32;93,5;2,6;3,9;De 31 a 60 alunos
2015;12;AC;1200401;Rio Branco;12030961;IFAC - CAMPUS RIO BRANCO;1;1;10;0;10;100,00;483,87;579,85;510,22;453,82;554,00;NA;NA;Grupo 3;89,6;80,00;69,3;19,8;10,9;De 1 a 30 alunos
2015;12;AC;1200401;Rio Branco;12031682;ESC COLEGIO SIGMA;4;1;19;0;15;78,95;590,13;636,53;585,95;597,96;666,67;NA;NA;Grupo 6;52,3;40,00;99,1;0,9;0,0;De 1 a 30 alunos
2015;12;AC;1200401;Rio Branco;12044636;ESC PROF PEDRO MARTINELLO;2;1;96;4;68;70,83;440,94;511,87;466,54;408,23;520,59;NA;NA;Grupo 3;56,4;80,88;73,2;19,5;7,3;Maior que 90 alunos
2015;12;AC;1200401;Rio Branco;12044822;ESC SEBASTIAO PEDROSA;2;1;254;3;156;61,42;444,56;516,01;475,03;424,01;484,49;NA;NA;Grupo 2;66,2;71,15;60,5;28,1;11,4;Maior que 90 alunos
2015;12;AC;1200401;Rio Branco;12052221;ESC PROF CLICIA GADELHA;2;1;270;11;159;58,89;441,68;521,63;469,43;422,14;493,08;NA;NA;Grupo 2;70,9;77,36;68,1;19,4;12,5;Maior que 90 alunos
2015;12;AC;1200401;Rio Branco;12091260;ESC BOA UNIAO ENSINO JOVEM;2;1;172;2;98;56,98;447,52;539,93;478,61;418,00;488,37;NA;NA;Grupo 3;56,8;58,16;61,2;37,7;1,1;Maior que 90 alunos
